experiment_id,id,origin_abbrev,origin_id,target_abbrev,target_id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
515418047,635631120,PRNc,1093,IRN,136,True,1.0,10370,6390,7150,0.019992416653334,0.9688473205054848,11133.7945872504,11491.7947870687,0.014780138274999997,140418908160.0,12453375.0,138653319168.0,12065419.0,0.015255384375
175072921,629940880,MEA,403,CNU,623,True,1.0,6170,4950,7850,0.7534593741111991,0.896408973687629,10300.9195587649,11491.316866663301,0.627604137677766,5986994619680.12,571535898.62088,5887345316640.12,512329908.30838,0.700131475810578
126653015,633716775,TR,566,CTXsp,703,True,0.9368240833282472,8150,6020,9370,0.0015090609472811,0.9999447072916859,11481.1054786272,11481.740335146498,0.0003392269234375,3179700736.0,276935.25,3179522816.0,276919.9375,0.00033924568125
603468246,641491727,ENTm,926,VISpl,425,True,1.0,9660,2600,2140,0.21733471633664198,0.9999461077550428,11479.538488831102,11480.157180273998,0.198199654358398,1857469899136.0,161804356.21093798,1857439334784.0,161795636.21093798,0.19821033635839802
305320171,635683282,DG,726,DORpm,856,True,1.0,6600,2920,6750,0.00297342957364099,0.9788675937931479,11236.974407521699,11479.565243321598,0.00157384246912231,14809459556.0,1312505.76757812,14748593720.0,1284769.36254883,0.0016078195652832
603468246,641491981,ENTm,926,VIS,669,True,1.0,9660,2600,2140,0.47395773582296996,0.9987895777143532,11462.859873096,11476.7515889861,0.432228504511426,4049959264920.0,353267198.008789,4049452388536.0,352839595.519531,0.432752317560767
562521707,641141003,RSPd,879,RSPv2/3,430,True,1.0,9040,1010,4900,0.0738906041119959,0.9913381819061821,11377.263511074,11476.6723593732,0.0093337631625,87569956864.0,7685973.0,87445340160.0,7619398.5,0.009415316925
180435652,630203487,ECT,895,HPF,1089,True,1.0,8570,4500,10170,0.0034152250884566,1.0,11476.1198791744,11476.1198791744,0.0036718881937500003,34399207424.0,2997459.75,34399207424.0,2997459.75,0.0036718881937500003
180435652,630203063,ECT,895,RHP,822,True,1.0,8570,4500,10170,0.00341522512534853,1.0,11476.1198617973,11476.1198617973,0.00367188823341446,34399207743.5,2997459.78237915,34399207743.5,2997459.78237915,0.00367188823341446
180435652,630203190,ECT,895,ENT,909,True,1.0,8570,4500,10170,0.00341522512534853,1.0,11476.1198617973,11476.1198617973,0.00367188823341446,34399207743.5,2997459.78237915,34399207743.5,2997459.78237915,0.00367188823341446
180435652,630203205,ECT,895,ENTl,918,True,1.0,8570,4500,10170,0.00341522512534853,1.0,11476.1198617973,11476.1198617973,0.00367188823341446,34399207743.5,2997459.78237915,34399207743.5,2997459.78237915,0.00367188823341446
485903475,634380368,CLA,583,grey,8,True,1.0,5330,5260,9220,0.961763501512091,0.993352165977569,11399.6269685445,11475.916959748101,0.136206337961825,1276817447561.98,111932959.049174,1275993978645.94,111188847.315775,0.13711787483523802
485903475,634380747,CLA,583,CH,567,True,1.0,5330,5260,9220,0.961763501512091,0.993352165977569,11399.6269685445,11475.916959748101,0.136206337961825,1276817447561.98,111932959.049174,1275993978645.94,111188847.315775,0.13711787483523802
126861679,633695329,VISam,394,fiber tracts,1009,True,0.998086154460907,7290,1240,7340,0.0019601801618595303,0.98502076496173,11302.7600494322,11474.6413999417,0.000331735053125,3115912704.0,274922.25,3107380224.0,270804.125,0.00033677975625
601268292,641464748,SSp-bfd,329,VISa,312782546,True,1.0,7680,800,3430,0.149768824759548,0.9936454629702159,11401.5078766279,11474.422519423,0.13576262389375,1272601634816.0,111535387.5,1271671599104.0,110826631.75,0.1366308496875
554421791,641057629,AUDpo,1027,VISal1,1074,True,1.0,8480,1730,1540,0.00278929199902076,0.9996328759896679,11469.274156314299,11473.4863486351,0.0011078102984375,10379915264.0,904667.0625,10375874560.0,904334.9375,0.0011082171515625
485903475,634380848,CLA,583,CTX,688,True,1.0,5330,5260,9220,0.939191976029184,0.993354083697475,11390.6931139307,11466.9011794184,0.133009725880575,1245873420937.98,109305805.299174,1245068883733.94,108579368.065775,0.13389961149148802
160537796,631323984,CP,672,LSr,258,True,1.0,4520,4410,6540,0.00914952508820063,0.9998111633105621,11464.652881278998,11466.8182372733,0.0026397457625,24715292672.0,2155301.5,24709783552.0,2154894.5,0.0026402443375
305381127,634247568,CA1,382,ccb,484682516,True,0.19719821214675887,7040,2200,8450,9.82889654671418e-06,1.0,11463.295963065,11463.295963065,3.17153576660156e-06,29678574.0,2589.0087890625,29678574.0,2589.0087890625,3.17153576660156e-06
294434161,632141847,ACAv,48,PL2/3,304,True,1.0,3820,2510,5950,0.0615706707636833,1.0,11462.2039744448,11462.2039744448,0.02056203905,192396967936.0,16785338.0,192396967936.0,16785338.0,0.02056203905
146078721,633858128,SCm,294,SCiw,17,True,1.0,9020,2580,7090,0.290027190551912,0.9996331384024691,11457.9919945373,11462.1970344526,0.1133820898,1060969250816.0,92590776.0,1060904370176.0,92556808.0,0.11342370060000001
485903475,634381090,CLA,583,root,997,True,1.0,5330,5260,9220,1.00000013999063,0.993267975406064,11383.108719946202,11460.259468541299,0.141621466,1325782663168.0,116392920.0,1324913262592.0,115609360.0,0.14258132699999998
182294687,630412552,COAp,647,COAa,639,True,0.28362101316452,7060,6890,8270,7.09696795520835e-05,0.9997079428862928,11456.243044641498,11459.5898993917,2.01713931152344e-05,188775344.0,16471.25390625,188698688.0,16466.443359375,2.0177286035156196e-05
601268292,641465485,SSp-bfd,329,VISp4,721,True,1.0,7870,1050,3100,0.047695918934503,0.994190614415285,11388.7618821197,11455.310196041,0.0432354538,404593410048.0,35500484.0,404306558976.0,35294248.0,0.0434880929
603468246,641491557,ENTm,926,Isocortex,315,True,1.0,9660,2600,2140,0.47576929445808397,0.998645951209673,11439.525759628701,11455.0364378605,0.433880565909539,4057809404246.98,354668455.46209705,4057238932386.39,354188217.069012,0.434468857941069
158314278,628620030,AUDd,1011,SSs5,1090,True,1.0,7550,2350,9570,0.0585391636523523,0.999729117859772,11450.976810091399,11454.0795156649,0.017776717350000002,166267109376.0,14515538.0,166217089024.0,14511606.0,0.01778153405
657172447,657626950,VISpor,312782628,ENTl6a,28,True,0.14741034805774694,9580,2930,1920,5.6164552596352696e-06,1.0,11450.5394829078,11450.5394829078,1.73962516174316e-06,16260936.0,1420.10217285156,16260936.0,1420.10217285156,1.73962516174316e-06
657172447,657627572,VISpor,312782628,ENTl,918,True,0.14741034805774694,9580,2930,1920,5.6164552596352696e-06,1.0,11450.5394829078,11450.5394829078,1.73962516174316e-06,16260936.0,1420.10217285156,16260936.0,1420.10217285156,1.73962516174316e-06
657172447,657627564,VISpor,312782628,ENT,909,True,0.14741034805774694,9580,2930,1920,5.6164552596352696e-06,1.0,11450.5394829078,11450.5394829078,1.73962516174316e-06,16260936.0,1420.10217285156,16260936.0,1420.10217285156,1.73962516174316e-06
125832322,633657543,BMA,319,IA,1105,True,1.0,7330,5900,8430,0.0166225826599552,0.9997915196107561,11448.004132254098,11450.3913142923,0.0052460422875,49049485312.0,4283376.5,49036111872.0,4282483.5,0.0052471362125
170949055,629909726,AON,159,ORB,714,True,1.0,3000,4290,6510,0.087301171859226,0.998271872765608,11429.667407024199,11449.4535194702,0.0185224691678223,173197789680.0,15146558.1738281,173120122288.0,15120382.9941406,0.0185545337629394
170949055,629909459,AON,159,Isocortex,315,True,1.0,3000,4290,6510,0.087301171859226,0.998271872765608,11429.667407024199,11449.4535194702,0.0185224691678223,173197789680.0,15146558.1738281,173120122288.0,15120382.9941406,0.0185545337629394
287995889,631785623,MOs,993,lfbs,983,True,0.47906854748725897,4370,2680,6720,1.4070691381427499e-05,0.999953022356876,11448.366125820101,11448.9039683449,6.67153542480469e-06,62355868.0,5446.4072265625,62352464.0,5446.1513671875,6.67184885253906e-06
287995889,631785457,MOs,993,cc,776,True,0.47906854748725897,4370,2680,6720,1.4070691381427499e-05,0.999953022356876,11448.366125820101,11448.9039683449,6.67153542480469e-06,62355868.0,5446.4072265625,62352464.0,5446.1513671875,6.67184885253906e-06
287995889,631785725,MOs,993,ccg,1108,True,0.47906854748725897,4370,2680,6720,1.4070691381427499e-05,0.999953022356876,11448.366125820101,11448.9039683449,6.67153542480469e-06,62355868.0,5446.4072265625,62352464.0,5446.1513671875,6.67184885253906e-06
146984915,634024383,PRE,1084,PAR,843,True,1.0,9430,3830,8440,0.386949477272892,0.999437983158647,11442.3787863628,11448.8132122016,0.08898430380000001,831826952192.0,72681096.0,831644631040.0,72640248.0,0.0890343426
170949055,629909746,AON,159,ORBvl,746,True,1.0,3000,4290,6510,0.0859726099626974,0.9982452143316899,11428.0675142552,11448.1565753422,0.0182405915453125,170543910688.0,14916453.9921875,170466243296.0,14890278.8125,0.0182726561404297
180674463,630258856,AHN,88,PVa,30,True,1.0,6020,6080,5780,0.0129149519214949,0.9999514077849201,11445.961922408302,11446.518134079399,0.018074547925,168891023360.0,14755450.0,168890318848.0,14754733.0,0.01807542625
301122593,633108201,DG,726,lfbs,983,True,0.713334143161774,6200,2000,6930,0.000261916513040611,0.993842962981276,11364.3099302017,11434.7138869019,0.0001508110515625,1409034880.0,123873.7578125,1407739776.0,123111.0625,0.000151745353320312
301122593,633108457,DG,726,ccb,484682516,True,0.713334143161774,6200,2000,6930,0.000261916513040611,0.993842962981276,11364.3099302017,11434.7138869019,0.0001508110515625,1409034880.0,123873.7578125,1407739776.0,123111.0625,0.000151745353320312
301122593,633107974,DG,726,cc,776,True,0.713334143161774,6200,2000,6930,0.000261916513040611,0.993842962981276,11364.3099302017,11434.7138869019,0.0001508110515625,1409034880.0,123873.7578125,1407739776.0,123111.0625,0.000151745353320312
147212977,633945359,LGv,178,MB,313,True,1.0,8140,4330,8070,0.0108768787822704,0.9986598683321801,11418.3336355976,11433.6562404044,0.0016391619343750002,15303633920.0,1339887.0,15299276800.0,1338091.375,0.001641361575
180674463,630259014,AHN,88,PVR,141,True,1.0,5400,5790,6210,0.129571874579323,0.9999942241713172,11429.5107495755,11429.5767648528,0.18133656796029105,1691919303686.12,148030706.396156,1691918550022.12,148029851.396156,0.18133761533529105
181057754,630440419,AHN,88,root,997,True,1.0,6240,5860,6320,0.9999999856678722,0.9963830260291128,11385.287362818,11426.617139587199,1.5237240743638998,14215798059750.0,1248371715.23584,14213070713574.0,1243856387.23584,1.5292553511639
180436360,634031909,VISC,677,AId6b,831,True,0.698582947254181,4860,4670,8980,9.59771244452006e-05,1.0,11425.215349971799,11425.215349971799,0.000108961855078125,1016255232.0,88948.453125,1016255232.0,88948.453125,0.000108961855078125
180435652,630202700,ECT,895,AUDv6a,520,True,1.0,8150,3670,10010,0.0234892616966139,1.0,11421.8330597588,11421.8330597588,0.0252545412,235471962112.0,20615952.0,235471962112.0,20615952.0,0.0252545412
500836105,640566034,VISl,409,VISal6b,649,True,1.0,8470,2070,2240,0.0308343866849346,0.999885528993291,11417.0796614237,11418.3867356483,0.0058904461875000005,54911172608.0,4809078.0,54905626624.0,4808527.5,0.00589112055
147787606,628389570,SMT,366,VPMpc,741,True,1.0,7100,4800,5990,0.0954822888037903,0.967887037374524,11051.2012331551,11417.8626290237,0.0118733980334717,110954343444.0,10014153.9755859,110668430764.0,9692569.82324219,0.0122673386200928
147787606,628389507,SMT,366,VP,709,True,1.0,7100,4800,5990,0.0954822888037903,0.967887037374524,11051.2012331551,11417.8626290237,0.0118733980334717,110954343444.0,10014153.9755859,110668430764.0,9692569.82324219,0.0122673386200928
657042668,657600068,VISp,385,VISam1,281,True,0.41079843044281,7750,600,3330,2.92379815991484e-05,1.0,11416.409643885,11416.409643885,4.12863580322266e-06,38476896.0,3370.31494140625,38476896.0,3370.31494140625,4.12863580322266e-06
485847695,634729805,AIp,111,AIv1,704,True,1.0,4600,5320,9550,0.00989891307690918,0.972632885768611,11103.2729855402,11415.6874068329,0.0005849502859375,5459692032.0,490946.21875,5451109888.0,477510.4375,0.00060140911796875
603890605,641506437,TEa,541,AUDpo6a,249,True,1.0,8490,2470,1810,0.0418415382372823,0.7347767974474649,8384.96035819741,11411.574763010802,0.001532143790625,14760878080.0,1702189.875,14272794624.0,1250729.625,0.002085182596875
142654100,633895863,ENTl,918,ECT6a,977,True,1.0,9200,3720,9980,0.00537277013929805,0.9981885492237379,11387.2891009321,11407.9540481482,0.00090158499375,8412663808.0,737323.375,8396114432.0,735987.75,0.000903221134375
175018829,629936688,ZI,797,SPFp,422,True,1.0,7910,4490,6870,0.0733610732797043,0.983043663538973,11211.5852443552,11404.9717832403,0.0589369942,550531956736.0,48941704.0,548714086400.0,48111832.0,0.0599535874
175018829,629936672,ZI,797,SPF,406,True,1.0,7910,4490,6870,0.0733610732797043,0.983043663538973,11211.5852443552,11404.9717832403,0.0589369942,550531956736.0,48941704.0,548714086400.0,48111832.0,0.0599535874
287494320,632286114,PL,972,DP,814,True,1.0,3940,3740,5820,0.17973333527667398,0.964312790835869,10997.4845014984,11404.4785115479,0.0379092126,354719956992.0,32091554.0,352926367744.0,30946296.0,0.03931215365
515418047,635631481,PRNc,1093,VII,661,True,1.0,10370,6510,7130,0.00294669682010115,0.965443302634999,11008.2260866851,11402.250195987901,0.002178455321875,20545134592.0,1841983.75,20276973568.0,1778330.875,0.0022564300937499998
552283801,635881159,DN,846,MY,354,True,0.889819622039795,11020,4860,8320,0.0284118778767378,0.28846206265489505,3288.77015208129,11401.0491425205,0.0001835177859375,2135764224.0,519341.90625,1707996160.0,149810.4375,0.00063619383515625
552283801,635880966,DN,846,DCO,96,True,0.889819622039795,11020,4860,8320,0.0284118778767378,0.28846206265489505,3288.77015208129,11401.0491425205,0.0001835177859375,2135764224.0,519341.90625,1707996160.0,149810.4375,0.00063619383515625
552283801,635881314,DN,846,CN,607,True,0.889819622039795,11020,4860,8320,0.0284118778767378,0.28846206265489505,3288.77015208129,11401.0491425205,0.0001835177859375,2135764224.0,519341.90625,1707996160.0,149810.4375,0.00063619383515625
552283801,635881149,DN,846,BS,343,True,0.889819622039795,11020,4860,8320,0.0284118778767378,0.28846206265489505,3288.77015208129,11401.0491425205,0.0001835177859375,2135764224.0,519341.90625,1707996160.0,149810.4375,0.00063619383515625
552283801,635881669,DN,846,HB,1065,True,0.889819622039795,11020,4860,8320,0.0284118778767378,0.28846206265489505,3288.77015208129,11401.0491425205,0.0001835177859375,2135764224.0,519341.90625,1707996160.0,149810.4375,0.00063619383515625
552283801,635881182,DN,846,MY-sen,386,True,0.889819622039795,11020,4860,8320,0.0284118778767378,0.28846206265489505,3288.77015208129,11401.0491425205,0.0001835177859375,2135764224.0,519341.90625,1707996160.0,149810.4375,0.00063619383515625
157063781,628417949,ProS,484682470,fxs,1099,True,1.0,8970,2130,8410,0.0265384457467067,0.999493625570174,11394.3284328864,11400.1011526075,0.00313152610859375,29154204672.0,2557642.96875,29142624000.0,2556347.84375,0.00313311263671875
157063781,628417535,ProS,484682470,mfbc,768,True,1.0,8970,2130,8410,0.0265384457467067,0.999493625570174,11394.3284328864,11400.1011526075,0.00313152610859375,29154204672.0,2557642.96875,29142624000.0,2556347.84375,0.00313311263671875
157063781,628417824,ProS,484682470,mfbs,991,True,1.0,8970,2130,8410,0.0265384457467067,0.999493625570174,11394.3284328864,11400.1011526075,0.00313152610859375,29154204672.0,2557642.96875,29142624000.0,2556347.84375,0.00313311263671875
175158132,629974291,SCm,294,bsc,916,True,1.0,8690,2750,7620,0.00719373881935315,0.9998319478007759,11395.6709308493,11397.586320296201,0.002201940409375,20487655424.0,1797804.5,20487188480.0,1797502.375,0.0022023105124999998
175158132,629974243,SCm,294,IIn,848,True,1.0,8690,2750,7620,0.00719373881935315,0.9998319478007759,11395.6709308493,11397.586320296201,0.002201940409375,20487655424.0,1797804.5,20487188480.0,1797502.375,0.0022023105124999998
536298726,640973851,VISp,385,RSPagl6b,279,True,0.353167355060577,9380,1530,3650,4.36807767952753e-05,0.9998072264605179,11392.3418784921,11394.538443998701,9.837193823242193e-06,91519832.0,8031.91064453125,91502272.0,8030.3623046875,9.83909053955078e-06
175142304,630051181,PGRNl,978,MY-mot,370,True,1.0,11400,6910,7050,0.7271230482687231,0.9889956260057908,11263.7046345368,11389.033822148402,0.8838326461576171,8233313699200.0,729523992.53125,8217142775680.0,721496037.679688,0.8936668908507809
175158132,629974340,SCm,294,cm,967,True,1.0,8690,2750,7620,0.00720111543400485,0.997725087419851,11363.0775460468,11388.986494698798,0.0022041983264740003,20497085516.0,1803448.25976562,20492722426.0,1799345.57263184,0.0022092241182128896
264248605,631161934,TU,614,PVp,126,True,0.790600776672363,7450,7050,6180,0.00182622412687344,0.9999136420537099,11384.232422064399,11385.215625903998,0.0009210683125,8561281536.0,751957.4375,8560458240.0,751892.5,0.0009211478609375
507708083,640661961,LP,218,LGd-sh,496345664,True,1.0,7900,3190,3370,0.10748494352319501,0.979722524017134,11153.707280969,11384.557369606799,0.02062602815,192161398784.0,17186064.0,191688327168.0,16837574.0,0.021052928399999997
158435826,629211743,MV,202,SLD,358,True,1.0,10600,4670,6430,0.0498865639183066,0.9998761948608158,11381.167481521,11382.576703014,0.026019526749999997,241773314048.0,21243060.0,241770823680.0,21240430.0,0.0260227485
127089669,633492679,VISpor,312782628,VISli6a,312782594,True,1.0,9300,2570,9480,0.0036374765008146,1.0,11382.0637172124,11382.0637172124,0.00130921354375,12164532224.0,1068745.75,12164532224.0,1068745.75,0.00130921354375
551350026,635878833,PIR,961,OT,754,True,0.77539324760437,4560,6430,8180,0.000176792414478913,0.547489366328292,6229.07747477931,11377.531433266498,3.95208949707031e-05,410063168.0,58927.08984375,367061408.0,32261.955078125,7.21856850585937e-05
126909424,633326651,MOp,985,SSp-ul1,450,True,1.0,4800,1350,8010,0.0233976278208039,0.999806320167161,11374.614278043,11376.817738200802,0.007145720225,66377506816.0,5834371.0,66363719680.0,5833241.0,0.007147104475
167202174,630159495,CUL,928,BS,343,True,0.224978640675545,11050,1580,6350,0.000434862005829367,0.9872291863089979,11229.9913932771,11375.2627546024,0.000103727075976562,964023040.0,85770.5234375,963202240.0,84675.1640625,0.000105068891210937
167202174,630159469,CUL,928,MB,313,True,0.224978640675545,11050,1580,6350,0.000434862005829367,0.9872291863089979,11229.9913932771,11375.2627546024,0.000103727075976562,964023040.0,85770.5234375,963202240.0,84675.1640625,0.000105068891210937
264248605,631161955,TU,614,PVR,141,True,0.790600776672363,7450,7050,6180,0.00183050790405986,0.99991384413223,11372.8745412214,11373.8544655227,0.00092322886408081,8572799409.0,753721.153076172,8571976113.0,753656.215576172,0.00092330841251831
126908007,633455094,SSp-n,353,SSp-n5,702,True,1.0,5480,2340,9050,0.261059175926586,0.9998105478380841,11362.0767909274,11364.2297688256,0.0936101194,868568006656.0,76430904.0,868413800448.0,76416424.0,0.0936278574
515418047,635631414,PRNc,1093,ACVII,576,True,0.814491093158722,10410,6290,6820,0.00027893242475561,0.979808017877854,11127.1528282062,11356.4623121847,0.00020621117890625,1927603840.0,171804.734375,1911697536.0,168335.65625,0.000210460799609375
657334568,658365774,VISrl,417,fiber tracts,1009,True,1.0,7460,1570,3120,0.0519258926928505,0.999828196799917,11353.882993654199,11355.833962268502,0.0084906703875,78726053888.0,6932350.5,78709096448.0,6931159.5,0.0084921293625
657334568,658365669,VISrl,417,lfbst,896,True,1.0,7770,1480,3190,0.0517928632803046,0.999828767779534,11351.7473867743,11353.691504581102,0.0084689180625,78509514752.0,6914586.5,78492639232.0,6913402.5,0.008470368462499999
657334568,658365879,VISrl,417,or,484682520,True,1.0,7770,1480,3190,0.0517928632803046,0.999828767779534,11351.7473867743,11353.691504581102,0.0084689180625,78509514752.0,6914586.5,78492639232.0,6913402.5,0.008470368462499999
657334568,658365751,VISrl,417,lfbs,983,True,1.0,7770,1480,3190,0.0518004085376289,0.999828792716981,11351.3047287158,11353.2484875428,0.008470151826420209,78517886468.5312,6915593.65422058,78501010949.0312,6914409.65422058,0.008471602226420209
168230532,629769587,AN,1017,ANcr2,1064,True,1.0,12170,3140,8540,0.8363524584512391,0.9239214281373248,10489.4431520866,11353.1766150656,0.1415347752,1317356961792.0,125052400.0,1311730040832.0,115538592.0,0.15318919
127397469,633770728,ENTl,918,PIR,961,True,1.0,7490,5590,10370,0.007046108785028541,0.999838098564869,11344.141597893999,11345.9785281007,0.002196717928125,20349702144.0,1793529.5,20346052608.0,1793239.125,0.0021970736374999997
127397469,633770291,ENTl,918,OLF,698,True,1.0,7490,5590,10370,0.007046108785028541,0.999838098564869,11344.141597893999,11345.9785281007,0.002196717928125,20349702144.0,1793529.5,20346052608.0,1793239.125,0.0021970736374999997
182803137,630525987,SSp-ll,337,MOp2/3,943,True,1.0,5460,1240,7360,0.0451947223938889,1.0,11345.2706521832,11345.2706521832,0.008986738425,83230187520.0,7336113.0,83230187520.0,7336113.0,0.008986738425
603890605,641508792,TEa,541,or,484682520,True,1.0,8470,2480,1910,0.24252426393638196,0.8867180273467399,10059.7777374551,11344.9568264178,0.008880697525,83299508224.0,8175709.5,82245820416.0,7249549.0,0.010015244137499999
593018150,641414516,RSPagl,894,VISpm6a,257,True,1.0,8200,1030,4250,0.0976121042934849,0.9999137820191221,11342.4154752504,11343.3934797325,0.0114508002,106043285504.0,9348398.0,106033414144.0,9347592.0,0.011451787549999998
572388249,635449810,LP,218,Eth,560581551,True,1.0,7530,3450,4470,0.126433608247649,0.9990891152899879,11330.5061364425,11340.836330855,0.026351102400000003,243976994816.0,21530716.0,243953909760.0,21511104.0,0.0263751271
536298726,640973950,VISp,385,RSPd6b,330,True,0.162819489836693,9280,1430,3770,3.10030981826604e-06,1.0,11339.5704638392,11339.5704638392,6.9820984954834e-07,6463183.5,569.967224121094,6463183.5,569.967224121094,6.9820984954834e-07
159024474,628887562,MDRN,395,IRN,136,True,1.0,12560,6420,6680,0.176370508486648,0.999878196791596,11338.129456467399,11339.5106452458,0.23024174879999998,2131305562112.0,187975344.0,2131288784896.0,187952448.0,0.2302697964
266487079,630921016,VISl,409,PTLp,22,True,0.7898973226547241,8390,1160,9120,0.00182902028284545,1.0,11337.386987503001,11337.386987503001,0.000231115534777832,2138976536.0,188665.74267578105,2138976536.0,188665.74267578105,0.000231115534777832
266487079,630921498,VISl,409,VISrl,417,True,0.7898973226547241,8390,1160,9120,0.00182902028284545,1.0,11337.386987503001,11337.386987503001,0.000231115534777832,2138976536.0,188665.74267578105,2138976536.0,188665.74267578105,0.000231115534777832
175142304,630051574,PGRNl,978,LRNm,955,True,1.0,12230,6970,7270,0.118726698128672,0.985240976450473,11163.3253375269,11330.5532396196,0.1443146824,1338188890112.0,119572680.0,1334828728320.0,117807904.0,0.14647653300000002
159151138,629391806,NLOT,619,NLOT2,268,True,1.0,6210,6800,7880,0.463220101934879,0.9911006517631759,11226.8746572841,11327.683658881,0.06746133309999999,624664510464.0,55564968.0,623820931072.0,55070476.0,0.0680670858
606278526,641530126,AM,127,DORpm,856,True,1.0,5940,4170,5300,0.98973762288932,0.793814761455551,8991.03547391501,11326.364676601499,0.0433609965454544,426466551146.0,44590669.7539062,400916293563.0,35396731.87384029,0.0546235704485351
176496282,630304948,SSp-un,182305689,SSp-bfd6a,1038,True,1.0,6090,2090,8590,0.0264837632543469,0.9996127369202141,11321.2382501864,11325.6242463125,0.0056900178125,52613582848.0,4646712.0,52606533632.0,4644912.5,0.0056922221999999995
167902586,630156759,ORBvl,746,FRP2/3,667,True,0.22154402732849104,2230,2940,6140,2.4597655875545e-06,1.0,11323.2079871316,11323.2079871316,1.29488257141113e-06,11969163.0,1057.04699707031,11969163.0,1057.04699707031,1.29488257141113e-06
587344810,641337865,VISl,409,VISpl6b,393,True,1.0,9560,2440,2370,0.00800338453490802,0.9994827100580108,11313.2486988582,11319.1039574877,0.00219410331875,20275154944.0,1792031.75,20273700864.0,1791104.75,0.00219523889375
653191449,656429921,VISa,312782546,VISam1,281,True,1.0,7510,490,3750,0.0232738250818703,0.9988207467728292,11305.655811721299,11319.0037834613,0.00717426395,66299695104.0,5863456.5,66290221056.0,5856542.0,0.0071827342125
127397469,633770719,ENTl,918,EPd,952,True,1.0,7760,5100,9860,0.000798336309547363,1.0,11315.432412026,11315.432412026,0.00024889193984375,2299036672.0,203177.09375,2299036672.0,203177.09375,0.00024889193984375
127397469,633770709,ENTl,918,EP,942,True,1.0,7760,5100,9860,0.000798336309547363,1.0,11315.432412026,11315.432412026,0.00024889193984375,2299036672.0,203177.09375,2299036672.0,203177.09375,0.00024889193984375
127397469,633770302,ENTl,918,CTXsp,703,True,1.0,7760,5100,9860,0.000798336309547363,1.0,11315.432412026,11315.432412026,0.00024889193984375,2299036672.0,203177.09375,2299036672.0,203177.09375,0.00024889193984375
168163498,629863109,SSs,378,SSp-n5,702,True,1.0,5870,2880,9450,0.2038423337780549,0.9980993892445807,11292.4320940867,11313.935481549099,0.0623568071,576208896000.0,51000448.0,575919095808.0,50903516.0,0.062475548799999996
168614604,629788748,ACB,56,PAL,803,True,1.0,4680,5380,6360,0.0322273999797711,0.996196750891165,11270.675189451498,11313.7040241991,0.008045605225,74346323968.0,6592915.5,74306609152.0,6567841.0,0.008076321487500001
517078399,640717741,VISli,312782574,VISal6a,601,True,1.0,8370,2140,2050,0.0279357301102193,0.9992675600315212,11303.546114991499,11311.8313523907,0.007201489575,66509373440.0,5883076.0,66499620864.0,5878767.0,0.0072067681
305379705,635715690,LHA,194,PST,356,True,1.0,7000,5780,7030,0.0163015411359513,0.9981528759009493,11290.2923856419,11311.1855490584,0.0068536869625,63301959680.0,5605200.0,63284346880.0,5594846.5,0.00686637
606278526,641529464,AM,127,grey,8,True,1.0,5940,4170,5300,0.998888578049292,0.790235282553058,8937.008328740241,11309.3005666198,0.0437619053579544,430279580778.0,45206794.9414062,404013502907.0,35724004.37384029,0.0553783238032226
606278526,641529736,AM,127,BS,343,True,1.0,5940,4170,5300,0.998888578049292,0.790235282553058,8937.008328740241,11309.3005666198,0.0437619053579544,430279580778.0,45206794.9414062,404013502907.0,35724004.37384029,0.0553783238032226
606278526,641530481,AM,127,IB,1129,True,1.0,5940,4170,5300,0.998888578049292,0.790235282553058,8937.008328740241,11309.3005666198,0.0437619053579544,430279580778.0,45206794.9414062,404013502907.0,35724004.37384029,0.0553783238032226
606278526,641529864,AM,127,TH,549,True,1.0,5940,4170,5300,0.9988885424747859,0.790235254341266,8937.00769242196,11309.300165141001,0.0437619037994141,430279565120.0,45206794.9453125,404013474176.0,35724003.1015625,0.0553783238080078
606278526,641530375,AM,127,root,997,True,1.0,5940,4170,5300,0.9999999470862292,0.790031553209602,8933.43844241,11307.698288906002,0.0438105950994141,430724292416.0,45268762.9453125,404405707136.0,35763751.1015625,0.0554542346080078
157063781,628417227,ProS,484682470,alv,466,True,1.0,8970,2130,8410,0.0238056786281454,0.999461829092436,11300.9474885103,11307.032604508999,0.00280906066875,25939085312.0,2294345.5,25928278016.0,2293110.75,0.0028105732375
268399868,631334265,VPM,733,root,997,True,1.0,7690,4140,7290,0.9999999691869508,0.84333800965681,9534.680415415129,11305.8824649623,0.265126456,2489489031168.0,256634656.0,2446929428480.0,216429760.0,0.31437745359999997
294356922,632451557,MD,362,IAD,1113,True,0.0529282838106155,6300,4150,6180,2.56344727776037e-06,1.0,11303.619913568798,11303.619913568798,2.2129934539794887e-07,2042027.5,180.652526855469,2042027.5,180.652526855469,2.2129934539794887e-07
180435652,630203015,ECT,895,TEa6b,786,True,1.0,8440,3910,10050,0.00845262184245491,1.0,11302.0693138653,11302.0693138653,0.0090878585,83846209536.0,7418660.0,83846209536.0,7418660.0,0.0090878585
